TRACTNUM,TRACT,SevCrwd,TeenBirthProportion,TeenBirthAllWom,SingMother,MaltrtAllegRate,FosterCareEntry,TotalPov,ChildPov,ProxOffAlco,ProxOnAlco,HghSchOrHigh,TraffInjur,SNAP_FdStmp,PovertyRt,VoterPartic,TotalPopulation,ZIP,City,Longitude,Latitude,CES20Score,CES20PercentileRange,PollutionBurdenScore,PollutionBurdenPctl,LowBirthWeight,LowBirthWeightPctl,Education,EducationPctl,Poverty,PovertyPctl,Unemployment,UnemploymentPctl,PopCharScore,PopCharPctl,NeighborhoodName,n_FoodDesert,pct_FoodDesert,LiqCount,Uninsured
6073016000,160,0,0,0,0.03233831,107.1,0,15.7,25.9,47.664326,0,80.5,88.459999,0.070895523,0.068999998,64.084507,2419,92020,El Cajon,-116.9804886,32.7886293,24.24443306,51-55%,5.545009334,63.47230865,0.0534702,76.93269952,13.3,46.20934059,15.9080667,19.66965074,7.05,21.61611012,4.372297971,38.12868431,Cajon Heights,570.9999975,0.999999996,,0.035294118
6073017041,170.41,0.022,0,0,0.062004663,43.5,3.2,3.9000001,5.5,31.690256,40.035789,89.800003,9.1499996,0.033100232,0.050000001,68.5586924,6147,92064,Poway,-117.0440195,32.9657965,7.836161905,6-10%,3.724876961,23.79589297,0.0461763,7.130347761,9.7,36.41311226,18.43592031,25.09141344,4.4,5.46775427,2.103737113,4.11388436,Poway,1044.169664,0.651384694,,0.035145197
6073003305,33.05,0.025,0,0,0.34922767,,0,31,41.200001,74.503311,,60.299999,34.830002,0.24983211,0.42300001,42.6523297,5738,92113,San Diego,-117.0900688,32.697889,42.1344805,81-85%,4.712221495,45.41381456,0.0599084,97.38553915,37.3,82.58448298,65.37836373,90.53082839,19.69,92.64593423,8.941532258,98.78339395,Lincoln Park,1097.554978,0.560835451,1912.6666,0.034881619
6073012303,123.03,0.006,,0,0.040996786,90.300003,3.2,8.5,6,40.891869,50.976391,87.699997,73.699997,0,0.114,62.3649801,3431,91910,Chula Vista,-117.0732999,32.6512908,24.15496993,51-55%,4.576090382,42.41443684,0.0464156,8.406304729,17.3,55.22085812,20.46869279,29.2270836,12.16,62.47769564,5.278516794,52.32660228,Sunny Vista,424.4950935,0.686885265,,0.034469978
6073019903,199.03,0,0,0,0.091408938,68.099998,3.0999999,13.8,16,32.143673,4.5527339,81.599998,4.9099998,0.019931272,0.145,64.6364495,4371,92084,Vista,-117.1972424,33.1781581,16.32105618,26-30%,3.555046428,20.44803983,0.0477864,16.3622717,24.7,67.48512846,38.56749311,59.72765099,8.2,30.98394086,4.59095444,41.32697855,Buena,931.0000095,1.00000001,,0.034205693
6073008354,83.54,0,0,0,0.058794945,23.299999,0,3.2,5.3000002,13.345613,13.345613,93.199997,32.869999,0.005830904,0.027000001,56.8517779,5972,92129,San Diego,-117.1186741,32.9332185,14.46024039,21-25%,4.333163624,36.87616677,0.0518977,62.94721041,7.1,27.45222124,19.12844785,26.61707225,6.07,14.07086413,3.337109245,19.97993227,Village Green Trailer,1339.480394,0.941307375,5972,0.034148744
6073014200,142,0.02,0,0,0.11333685,69.199997,0.60000002,15.4,19.4,18.00223,,86.699997,13.48,0.03637322,0.149,58.2290664,6277,91945,Lemon Grove,-117.0431132,32.7274195,23.03998039,46-50%,3.40788421,17.59800871,0.0548804,85.12634476,15,50.1455512,35.96193066,56.0585046,13.08,68.62095335,6.76078733,75.7556754,Encanto,1455.178172,0.885144874,,0.034112554
6073009301,93.01,0.012,0,0,0.077013522,67.5,0,10.8,9.3000002,18.900097,16.49856,90.5,,0.038800705,0.13,62.751972,4164,92123,San Diego,-117.1342573,32.8015574,19.88464061,41-45%,4.619123815,43.57187306,0.0506643,48.34876157,7.7,29.73041387,23.86875402,35.84667759,9.98,46.03619679,4.304851181,36.89953593,Serra Mesa,808.9999947,0.999999993,4164,0.033834586
6073008348,83.48,0.01,0,0,0.0271206,29.299999,0,6.6999998,0.30000001,4.9819355,1.4641566,88.599998,3.6600001,0.023658397,0.043000001,60,5259,92126,San Diego,-117.1629598,32.9147375,11.06841192,11-15%,2.700560041,7.056627256,0.0572887,93.15736803,10.1,37.64080496,9.070251846,6.569158996,11.61,58.59036452,4.098561689,33.82666499,Mira Mesa,670.6722543,0.63873548,,0.033825816
6073002705,27.05,0.011,0,0,0.090909094,44.599998,0,10.9,16.700001,37.11628,3.0697675,79.400002,10.86,0.053754941,0.13699999,55.4787759,4300,92105,San Diego,-117.0835759,32.7338692,22.27728528,46-50%,3.461342643,18.58120722,0.0520588,64.43582687,33,78.06606759,36.36363636,56.63850712,5.71,11.85317359,6.436024277,71.02721686,Chollas Creek,558.2373839,0.511674962,2150,0.03375844
6073016702,167.02,0.008,0,0,0.040237188,119.6,4,5,11.9,59.058178,40.45219,85.5,28.01,0.05082592,0.046999998,61.0609481,6944,92040,Lakeside,-116.9338156,32.8444269,20.33724471,41-45%,4.603243872,43.23584319,0.0551849,86.37728296,13.9,47.60156942,29.12080256,45.07628294,6.86,20.1758858,4.418024609,38.78088549,Riverview Farms,498.8162696,0.301399559,,0.033707865
6073003202,32.02,0.056000002,0,0,0.12756264,70.599998,0.89999998,21.6,35.400002,45.967918,40.518566,64.699997,4.1700001,0.091116175,0.162,54.4952285,4551,92139,San Diego,-117.0643688,32.6719721,24.27458612,51-55%,3.6006255,21.30678283,0.0504551,45.40905679,28,72.28198962,42.5300967,65.17463119,15.93,82.37318379,6.741769205,75.41703248,Lincoln Acres,1101.506905,0.931113191,2275.5,0.033628675
6073008503,85.03,0.004,0,0,0.009365995,48.099998,0.80000001,14.5,19.200001,43.885437,29.746931,90.900002,12.33,0.030259365,0.106,69.6883853,6599,92117,San Diego,-117.2135819,32.8176578,16.46469737,31-35%,4.854898538,48.84878656,0.048377,21.82887165,7.7,29.73041387,18.23088456,24.70054218,6.27,15.4983431,3.391357665,20.93314938,Ladrillo,715.8239456,0.640271865,1319.8,0.03336339
6073013420,134.2,0.089000002,0,0,0.033175357,,0,0,0,18.957073,18.957073,89.800003,,0.013270142,0.037,51.5057915,3471,91910,Chula Vista,-117.021233,32.6400015,16.10838008,26-30%,3.672145853,22.75046671,0.0483112,21.27845884,9.2,34.79306417,23.55335853,35.25406632,18.43,90.04588325,4.386639508,38.2917346,Rancho Del Rey,491.1176631,0.481487905,,0.033185841
6073013606,136.06,0,0,0,0.076863654,48.200001,0.69999999,3.8,2.5,35.483871,41.324772,94.5,7.02,0.053688683,0.075000003,62.6479751,6386,92019,El Cajon,-116.9434877,32.7472342,12.15521197,16-20%,3.474919388,18.85500933,0.0419709,0.387790843,7.9,30.38855841,23.06856966,34.25797503,11.99,61.13943411,3.497983871,23.06534554,Rancho San Diego,947.8956702,0.652371418,,0.032951514
6073013504,135.04,0,0,0,0.092529714,40.400002,0,9.1000004,16.4,19.562086,,92.199997,,0.022071308,0.090000004,66.7222222,3471,91977,Spring Valley,-116.9791564,32.7256572,10.90510327,11-15%,2.647222828,6.372121966,0.0488824,26.64498374,10.1,37.64080496,20.79646018,29.93317362,6.14,14.5934234,4.119450449,34.2405619,Bancroft Point,593.6624722,0.677696886,,0.032949791
6073013505,135.05,0.005,0.29268292,0.010781671,0.12882096,128,7.6999998,6.0999999,5.5999999,13.41799,13.41799,90.199997,17.23,0.065502182,0.064000003,63.0630631,4725,91978,Spring Valley,-116.9642155,32.7373196,11.72816676,16-20%,3.248599898,14.51151213,0.05285,71.87890918,8.6,32.75534742,16.78986272,21.4096583,8.61,34.37420342,3.610221982,24.88398344,Homelands,463.2612619,0.446732172,,0.032882012
6073003207,32.07,0.008,0,0,0.030818768,39.099998,0,5.9000001,7.8000002,22.376909,9.9320879,90.300003,23.1,0,0.068999998,66.4394174,5890,91902,Bonita,-117.0309545,32.6716968,15.50142631,26-30%,3.518195263,19.56440572,0.0524506,68.47635727,11.3,40.94418428,24.92492492,37.64972891,7.13,22.21514147,4.406073329,38.63037752,Sunnyside,900.0370654,0.706465514,,0.03287498
6073018802,188.02,0,0,0,0.037604861,41.900002,2.4000001,6.1999998,2.8,3.4228022,4.9864564,95.300003,53.560001,0.00462829,0.055,77.3041894,8122,92028,Fallbrook,-117.1998988,33.3337164,13.28272129,21-25%,3.792518244,25.21468575,0.0507599,49.53715286,3.3,10.88469814,14.05951713,15.71050309,8.01,29.30155493,3.502348686,23.20331118,San Luis Rey Heights,1314.000004,1.000000003,,0.032814614
6073015501,155.01,0.016000001,0,0,0.061769616,66.800003,2,3.5,2.5,10.595358,3.4712412,80.400002,82.839996,0.045075126,0.077,70.9916589,4955,92021,El Cajon,-116.8631385,32.8179291,13.5274036,21-25%,3.416612117,17.74735532,0.049391,32.04903678,15.1,50.36071383,23.02058591,34.18232253,10.54,50.76472088,3.959303292,31.16769096,La Cresta,1055.999994,0.999999995,,0.032667179
6073013801,138.01,0,0,0,0.026690392,60.599998,1.6,8.8999996,10,54.852234,39.111298,86.800003,28.790001,0.065243177,0.114,62.8535247,4771,91941,La Mesa,-117.0086151,32.7480825,22.93391755,46-50%,4.357892695,37.41132545,0.0575786,93.84538404,14.1,48.0825212,23.30076004,34.83797756,9.02,37.96839154,5.262616395,52.03812868,Spring Valley,540.2104404,0.445718185,,0.032646801
6073003107,31.07,0.005,0,0,0.095443353,87.599998,5.1999998,13.7,24.6,53.638184,10.180241,76.800003,6.29,0.075738914,0.118,53.8491296,5992,92114,San Diego,-117.0230027,32.7062651,21.3117277,41-45%,3.114529542,12.54511512,0.0561031,89.84238179,18.6,57.8154664,36.27801234,56.51241962,12.01,61.33061433,6.842679581,77.0349931,Lomita,14.20616627,0.008962881,2996,0.032542927
6073003212,32.12,0,0,0,0.083487943,62.299999,0,14.9,20,,,78.199997,17.290001,0.090909094,0.175,56.2120375,4053,92139,San Diego,-117.0537791,32.6696208,18.68008487,36-40%,3.665842364,22.66334785,0.0467237,9.894921191,17.8,56.03088217,29.72840714,46.19846173,9.78,44.40479225,5.095714167,49.39169698,Paradise Hills,950.0000063,1.000000007,,0.032542207
6073005400,54,0.059999999,0,0,0.009648371,13.5,0,11.3,0,100,100,95.199997,28.629999,0.035591766,0.109,63.7560638,7435,92101,San Diego,-117.1666546,32.7119409,18.93147892,36-40%,5.50052125,62.41443684,0.0499684,39.15436577,3.7,12.93507151,18.35176409,24.86445593,5.2,9.138414479,3.441760891,21.91145115,San Diego,49.67914252,0.171900147,437.35294,0.03251814
6073000700,7,0,0,0,0.006529851,33.5,0,8.6999998,6.3000002,81.459778,69.259453,95.5,22.129999,0.006529851,0.106,67.6437848,3754,92103,San Diego,-117.1513148,32.7447633,15.46916876,26-30%,4.697674982,45.09023024,0.0551965,86.41481111,1.3,2.569295026,25.63681183,39.03669146,4.63,6.449146062,3.29294147,19.35281575,Hillcrest,73.59007642,0.367950382,938.5,0.032409972
6073006500,65,0,,0,0.042568039,314.39999,5.1999998,26.700001,12.2,78.746597,99.37719,91.699997,208.96001,0.062107466,0.24600001,60.9929078,2569,92110,San Diego,-117.2008368,32.7521188,29.62661293,61-65%,5.922491333,71.73615432,0.049669,35.21391043,7.1,27.45222124,51.86507937,76.61076787,11.24,56.10502167,5.002390256,47.89915966,Old Town San Diego,131.6630293,0.731461274,183.5,0.032117367
6073017048,170.48,0,0,0,0.089538172,61.099998,1.2,4,6.3000002,51.510696,53.993141,87.5,16.66,0.00801131,0.043000001,59.9445325,6123,92064,Poway,-117.0535531,32.9466011,18.37000376,36-40%,4.935874124,50.54138146,0.0489318,27.05779335,9.2,34.79306417,21.15506329,30.6518724,8.41,32.80652562,3.721732624,26.66499436,Poway Royal Mobile Est,1211.473559,0.740962421,,0.031972143
6073003209,32.09,0.007,0,0,0.19151515,37.099998,0,8.3999996,8.3000002,19.94429,21.039927,82.099998,7.98,0.052121211,0.108,45.534407,5385,92139,San Diego,-117.0387603,32.6835898,17.17790607,31-35%,3.681843528,22.91225887,0.0499271,38.75406555,18.1,56.77762309,29.09326905,45.03845669,7.24,22.82691817,4.665571999,42.3805343,South Bay Terraces,909.5807076,0.589488469,1795,0.031863221
6073015704,157.04,0.057999998,0,0,0.15384616,86.800003,3.5,15.5,13.8,87.79821,59.542744,79.5,43.98,0.19417475,0.235,57.2258533,4024,92019,El Cajon,-116.9381289,32.7909112,20.97184131,41-45%,3.35878973,16.55258245,0.0608195,98.17363022,24,66.53588153,49.555753,74.05119153,12.39,64.07086413,6.243868474,67.79129562,Hillsdale,20.49104214,0.018560727,,0.031763661
6073002710,27.1,0.105,0,0,0.14285715,61.099998,4.0999999,27.700001,41.799999,62.298958,24.550615,64.199997,22.42,0.21971066,0.34400001,39.2195122,4228,92105,San Diego,-117.0844892,32.7439483,29.63511745,61-65%,3.603292361,21.35656503,0.0568791,92.1315987,40.1,85.052525,61.22241948,86.84907326,11.62,58.65409126,8.224455437,94.45628998,Chollas Creek,204.2754083,0.141857922,4228,0.03170175
6073017813,178.13,0,0,0,0.049463648,,0,6.1999998,5.1999998,14.369216,47.418411,94.5,80.160004,0,0.057,72.6717557,4106,92011,Carlsbad,-117.3269889,33.1220083,17.84032082,31-35%,5.903459646,71.37523335,0.0497039,35.71428571,2,5.429692444,21.4573878,31.19404867,8.16,30.57608973,3.022011141,15.08842343,Lanaki Lane Mh Park,468.8717869,0.578140304,,0.031578947
6073013906,139.06,0.007,0,0,0.12591241,84.300003,3.7,6.9000001,5.5,4.6585832,,79.599998,8.4700003,0.042579077,0.088,53.4328358,4701,91977,Spring Valley,-117.0071856,32.7267911,22.14855732,46-50%,3.366062986,16.67703796,0.0524056,67.93845384,19.7,59.82786989,27.7483584,42.78149035,15.33,80.02803977,6.579959262,72.92110874,Spring Valley,1021.36235,0.770258182,,0.03148109
6073019001,190.01,0.008,0,0,0.035355564,40.900002,1,6.4000001,7,0.03363606,0.18499832,91.599998,53.84,0.048212133,0.116,76.4048009,5946,92028,Fallbrook,-117.3143417,33.4430775,19.72628096,36-40%,5.295415424,58.2327318,0.0479892,18.12609457,9.6,36.07138337,30.78173489,48.02673055,6.35,16.17384655,3.725162122,26.74024834,De Luz,1050.999993,0.999999993,,0.031351671
6073013416,134.16,0.006,0,0,0.067741938,31.299999,1,1.9,1.8,39.629631,41.772488,87.599998,14.95,0.048387095,0.027000001,63.7535817,3780,91913,Chula Vista,-116.9935066,32.6481404,9.988482328,11-15%,2.573035615,5.513378967,0.0503575,44.18313735,14.2,48.34831034,26.91339376,41.35670155,6.53,17.48661738,3.881983705,29.90091559,Cockatoo Grove,143.0885329,0.157240146,,0.03126615
6073010004,100.04,0.041000001,0,0,0.13838862,89,2.8,4.3000002,2.8,36.995083,16.948067,68.699997,21.629999,0.07109005,0.075999998,51.2987013,4679,92154,San Diego,-117.0523008,32.5709007,21.22482336,41-45%,3.450069096,18.31985065,0.0486675,24.48086065,38.2,83.57169978,32.08604078,50.18282688,16.88,85.76344634,6.151999501,66.54960492,Otay Mesa,277.7821521,0.248908738,,0.031256977
6073004400,44,0.025,0,0,0.067313179,38.299999,0,10,10.3,99.948265,95.809624,85.199997,9.7600002,0.10724472,0.117,65.250501,3866,92102,San Diego,-117.129657,32.7243369,14.59953527,21-25%,3.648992654,22.36465464,0.0501222,41.23092319,10.5,38.88115428,30.99974817,48.39238431,7.67,26.43385164,4.000976887,32.02056942,Brooklyn Heights,0,0,552.28571,0.030677882
6073015100,151,0,0,0,0.11886305,46.400002,2.9000001,6.8000002,1.3,55.001049,43.635983,93.199997,12.76,0.069250643,0.061999999,67.9514632,4769,91942,La Mesa,-116.9947059,32.7881451,14.56937555,21-25%,4.507358111,40.75917859,0.0508321,50.43782837,4.9,18.49133021,19.00919497,26.37750599,6.87,20.25235789,3.232353675,18.41214098,Alta,768.3889285,0.74097293,,0.030579297
6073009507,95.07,0,0,0,0.023370234,41.700001,3.0999999,4.9000001,2.0999999,0,0,97.900002,9.6000004,0,0.029999999,70.5202312,3369,92124,San Diego,-117.0747667,32.8149696,7.006390782,1-5% (lowest scores),2.990520523,10.88985688,0.0521559,65.43657743,2.2,6.505505632,8.672519287,5.926112722,5.48,10.54040275,2.342866644,6.17082654,Allied Gardens,613.0039873,0.99352348,,0.0304679
6073019107,191.07,0.007,0.41666666,0.010869565,0.076056339,94.699997,8.1999998,4.5,2,,,89.800003,84.230003,0.033802819,0.113,73.2620321,2104,92082,Valley Center,-116.9122434,33.2118604,14.90929474,26-30%,3.276238272,14.97199751,0.0511843,55.19139355,12.2,43.67801544,24.75752935,37.3723364,10.07,46.73719093,4.550735783,40.61206572,La Jolla Amago,0.078576876,0.000161681,,0.030364372
6073015406,154.06,0,0,0,0.01308615,26.200001,2,1.6,0,,,95.300003,,0.011995638,0.030999999,75.9882006,2492,92019,El Cajon,-116.8984176,32.7723038,5.817281088,1-5% (lowest scores),2.096879773,1.941505912,0.0477019,15.82436828,4,14.4538666,10.9525646,9.834825369,10.61,51.32551619,2.774255903,11.37589364,Hillsdale,528.0000041,1.000000008,,0.029891304
6073002804,28.04,0.007,0,0,0.036764707,14.4,0,18.5,16.4,39.197929,60.435532,92.599998,38,0.022058824,0.233,56.7988144,4638,92115,San Diego,-117.0739019,32.7647357,16.69816962,31-35%,3.654811259,22.47666459,0.0500774,40.59294471,10.6,39.17225668,36.95150115,57.52111966,15.18,79.41626306,4.56881859,40.90053932,College Heights,269.8497637,0.562187008,4638,0.029756326
6073020403,204.03,0.007,0.15151516,0.009587728,0.078367345,53.599998,1,17.9,33.599998,38.032627,34.696857,84.099998,65.410004,0.024489796,0.15899999,66.088632,4107,92025,Escondido,-117.0804409,33.097045,36.57231969,71-75%,5.773995685,68.6372122,0.0561821,90.09256943,17.6,55.72712315,33.47521282,52.52805447,11.22,55.9010961,6.333970735,69.35908692,Greencrest Park Mh Pa,333.4692871,0.321261356,,0.029520295
6073013401,134.01,0,0,0,0.087162159,79.599998,2.2,7.5999999,13,14.323103,15.512729,85,62.82,0.028378379,0.085000001,67.1824104,4203,91910,Chula Vista,-117.0562074,32.6353409,20.91495469,41-45%,4.057992096,30.98942128,0.0507442,49.28696522,12.4,44.13365397,14.4091546,16.44181062,12.46,64.69538618,5.15401563,50.35745642,Lynwood Hills,562.5589149,0.590303164,,0.029425502
6073008702,87.02,0.023,0.35365853,0.022137405,0.059380922,79.400002,3.3,7.8000002,7.8000002,45.063389,4.8789859,95,29.809999,0.035375867,0.106,60.1260126,5206,92123,San Diego,-117.155885,32.7883567,30.11354767,61-65%,5.834969816,69.89421282,0.0579265,94.52089067,8.5,32.52752816,26.41225207,40.38582776,9.67,43.32143768,5.160874626,50.45779506,Linda Vista,873.9457806,0.73875383,1041.2,0.0292919
6073020023,200.23,0,0,0,0.057677317,58,0,4.0999999,2.4000001,2.918041,26.592236,84.5,58.189999,0.063912705,0.086999997,64.7632992,3941,92069,San Marcos,-117.146847,33.1460671,18.07288421,36-40%,4.211579024,34.37461108,0.0480793,18.88916688,10.6,39.17225668,38.83152858,60.09330475,13.61,71.62885547,4.291237113,36.72394331,Richland,811.5491974,0.822238295,,0.029167714
6073008006,80.06,0,0,0,0.016201118,,0,10.2,0,94.507225,92.509857,95,5.7199998,0.003910615,0.113,64.480198,3805,92037,La Jolla,-117.2628601,32.8086093,5.25028963,1-5% (lowest scores),2.447693166,4.567517113,0.050626,47.86089567,4,14.4538666,17.14522363,22.17879208,9.2,39.48508794,2.144995012,4.427442619,La Jolla Hermosa,43.4094891,0.096465531,951.25,0.029110064
6073017033,170.33,0,0,0,0.042328041,31.4,0,5.9000001,7.8000002,30.783979,15.935237,95.800003,,0.021164021,0.056000002,65.7876231,4694,92129,San Diego,-117.1150623,32.9800714,4.694039838,1-5% (lowest scores),3.412248164,17.67268202,0.0472024,12.48436327,1.8,4.51841539,12.46992783,12.58353297,6.87,20.25235789,1.37564433,0.664743509,Rancho Penasquitos,638.2199433,0.563798536,,0.029063941
6073012900,129,0.01,0,0,0.11361665,76.400002,0,8.5,14.7,67.66449,27.504446,87.699997,12.6,0.029488292,0.061999999,63.0965005,3374,91910,Chula Vista,-117.0676039,32.6274203,19.15101333,36-40%,3.214294373,14.05102676,0.0508673,50.91318489,12.6,44.55132262,26.90513219,41.3188753,12.82,67.00229416,5.958076987,63.56453029,Castle Park,246.3217116,0.304476776,,0.028926905
6073003201,32.01,0.012,0,0,0.13617606,66.599998,0.60000002,9.3000002,8.6000004,50.993511,3.5482564,84,4.6100001,0.071526825,0.17,47.5746269,4932,92139,San Diego,-117.0608884,32.6836181,22.74489312,46-50%,3.320847577,15.80584941,0.0540454,80.76057043,19.9,60.15694216,37.63871202,58.44155844,13.2,69.25822075,6.84912288,77.13533174,Paradise Hills,1093.333506,0.719298359,2466,0.028838343
6073010110,101.1,0.096000001,0,0,0.15204678,87.5,1.4,11.7,14.3,36.064674,7.495204,71,5.46,0.064327486,0.152,53.7602383,7298,92154,San Diego,-117.0885683,32.5703957,26.59563227,56-60%,4.320314205,36.62725576,0.0528941,72.20415311,26,69.54815846,41.21245829,63.47244988,8.7,35.10068825,6.15594862,66.63740123,Nestor,1235.827725,0.578300293,2432.6667,0.028715004
6073009704,97.04,0.005,0,0,0.064102568,31.4,0.89999998,4.9000001,0,14.991304,7.7739129,93.800003,13.93,0.017241379,0.033,72.2534492,5750,92120,San Diego,-117.0607193,32.8068307,8.701726551,6-10%,2.884209761,9.346608587,0.0486042,23.79284463,4.2,15.45374003,14.88136776,17.71529441,7.64,26.26816212,3.01702278,15.00062712,Allied Gardens,891.0104733,0.855096423,2875,0.028576469
6073008329,83.29,0,0,0,0.090119086,39.5,0.69999999,6.0999999,3.9000001,48.652908,71.860725,98.099998,23.25,0.006437078,0.146,62.5954198,6347,92130,San Diego,-117.235812,32.944286,11.73455244,16-20%,3.402065605,17.41132545,0.055617,88.04103077,5.7,22.00987217,27.36415247,42.18887908,12.1,62.05709916,3.449243432,22.03687445,Del Mar Heights,0,0,634.70001,0.028562049
6073008350,83.5,0.018999999,0,0,0.044911612,34.599998,0,8.6000004,12.1,10.395811,11.02726,93.5,44.669998,0.012900143,0.057,57.2129909,6493,92121,San Diego,-117.1716969,32.8914561,19.95507545,41-45%,5.942735229,72.13441195,0.0521517,65.32399299,4.4,16.46627009,16.543901,20.98096079,7.94,28.75350497,3.35789408,20.35620218,Linda Vista,841.7235624,0.616647298,432.86667,0.028400598
6073010900,109,0,,0,0.078914918,16,0,2.5,0,41.142857,66.457146,97.599998,35.130001,0.007398274,0.041000001,75.2364574,1750,92118,Coronado,-117.1703733,32.6854276,11.10186921,11-15%,3.605231896,21.39390168,0.0507475,49.34951213,5.1,19.47854702,NA,NA,3.53,2.638287025,3.079377286,16.05418287,Tent City,16.52582765,0.042924228,,0.02814739
6073010200,102,0.039000001,0,0,0.071398571,93,2.2,24.299999,31.4,50.617645,54.264706,86.800003,11.45,0.020579588,0.215,60.3631381,6800,91932,Imperial Beach,-117.1145672,32.5653537,15.75813615,26-30%,3.701117657,23.26073429,0.0459978,6.504878659,13.2,45.93089482,27.87059538,43.05888286,17.9,88.78409381,4.257669604,36.36021573,Imperial Beach,438.4351028,0.324526353,,0.027803811
6073018611,186.11,0.006,0,0,0.077232145,49.700001,0.40000001,7.0999999,12.2,2.39692,2.8688524,85.800003,8.3299999,0.029017856,0.088,65.8349872,8052,92057,Oceanside,-117.2644348,33.2819773,21.85045787,46-50%,4.562998521,42.12818917,0.055173,86.31473605,14,47.77876218,16.95570971,21.69965956,10.23,48.04996176,4.788618224,44.47510347,Bonsall,2234.673838,0.999854066,,0.027770215
6073019203,192.03,0.021,0,0,0.043580685,76.900002,0,5.3000002,0,7.397069,7.9553385,91.699997,46.150002,0.003533569,0.071000002,66.2958115,2866,92084,Vista,-117.2360535,33.237727,9.82426114,11-15%,3.606201663,21.49346609,0.0474291,13.81035777,8.4,32.16048601,20.56418643,29.49186736,3.72,3.160846291,2.724268374,10.73623479,Vista Cascade Mh Park,658.0000008,1.000000001,,0.027619821
6073009506,95.06,0.006,0,0,0.080964155,48.299999,1,2.5999999,3.8,34.617191,34.617191,95.400002,4.71,0.005562423,0.057999998,70.6314244,4258,92124,San Diego,-117.0924729,32.8247352,9.333750515,6-10%,3.787184523,25.152458,0.0502295,42.4818614,3.9,13.87166181,11.99226306,11.62526794,6.35,16.17384655,2.464561856,7.57556754,Tierrasanta,320.7519357,0.316323408,,0.027616279
6073013301,133.01,0.037999999,0,0,0.11941252,83.300003,3.4000001,10.5,15.8,16.833977,16.833977,80,11.64,0.008939974,0.071999997,59.694288,5180,91911,Chula Vista,-117.0510608,32.623861,22.57208141,46-50%,3.519649914,19.63907903,0.0547169,84.23817863,22.2,64.04252626,29.76900149,46.33715799,16.72,85.10068825,6.413160958,70.58823529,Castle Park,871.9446094,0.708322185,,0.02755539
6073017056,170.56,0.007,0,0,0.15243903,,0,6.9000001,8.6000004,57.915058,41.674709,95,89.550003,0.029268293,0.075999998,59.3134496,4144,92128,San Diego,-117.0829654,32.9799345,8.301421377,6-10%,4.581302883,42.58867455,0.0487305,25.26895171,6.7,26.14858879,12.22109533,12.20527046,5.15,8.832526128,1.812021949,2.307788787,Sabre Springs,344.4242927,0.384402112,690.66669,0.02750191
6073021202,212.02,0.041999999,0,0,0.007434944,38.5,2.7,12.3,22.4,2.6299112,2.7883396,82.400002,127.3,0.075278811,0.176,69.9827487,3156,91901,Alpine,-116.647342,32.8244867,16.62394309,31-35%,4.153029311,33.1051649,0.050713,48.886665,11.5,41.60232882,37.24899598,57.97503467,11.58,58.3991843,4.002847522,32.07073874,Los Terrenitos,74.72965725,0.098458046,,0.027443106
6073008346,83.46,0.004,0,0,0.033073928,12.6,0,5.0999999,1.5,0.065005414,12.264356,97.800003,19.51,0.007133593,0.037999999,66.1435857,4615,92121,San Diego,-117.1877825,32.9125478,13.19562079,16-20%,5.171406405,55.6316117,0.0518903,62.85964473,2.2,6.505505632,5.606967882,2.105661329,6.37,16.33953607,2.551650316,8.478615327,Sorrento,974.0816811,0.99701298,1538.3334,0.027179861
6073008507,85.07,0.017000001,0,0,0.06666667,78.900002,1.4,9.5,8.8999996,58.214237,47.698963,88.199997,11.09,0.041081082,0.114,63.3791431,7627,92117,San Diego,-117.1737801,32.8262504,24.96428603,51-55%,5.340752055,59.20348475,0.0513216,56.66750063,13.6,46.86748513,26.36222107,40.33539276,8.63,34.56538363,4.67430163,42.56866926,North Clairemont,377.5542714,0.260023603,1271.1666,0.027114686
6073008366,83.66,0,0,0,0.057208236,,0,0.5,0,0,,97.099998,9.9799995,0.010297483,0.035999998,68.5227928,5881,92129,San Diego,-117.160587,32.9525769,5.443382399,1-5% (lowest scores),3.489102238,19.01680149,0.0439978,1.813860395,3.5,11.88457157,5.65422845,2.168705081,6.02,13.6375223,1.560109744,1.279317697,Rancho Penasquitos,1659.808501,0.955010645,5881,0.027110893
6073012304,123.04,0.048,0,0,0.071726441,39.599998,0,4.9000001,0,53.873035,63.715782,86.400002,21.280001,0.03002502,0.064999998,62.6136364,3434,91910,Chula Vista,-117.0701179,32.6439929,13.08383225,16-20%,3.858583655,26.67081518,0.0501197,41.1558669,6.2,23.88305278,13.48964677,14.39919304,7.68,26.53581443,3.390838045,20.90806472,Sunny Vista,549.8003204,0.706684216,,0.027043639
6073010015,100.15,0.132,0,0,0.17247386,106.1,0,22.9,24.4,24.117018,0,69.800003,113.85,0.15156795,0.205,45.1476793,2803,92154,San Diego,-116.9530603,32.560142,30.31910979,61-65%,5.720779693,67.36776602,0.0448504,3.214911183,33.2,78.3192001,38.59910581,59.79069474,13.79,72.71221004,5.29982125,52.69032986,San Ysidro,586.8879209,0.626347835,200.21428,0.026933436
